ChurnID,CustomerID,Date,Motivo
CHRN03544,CUST037433,2024-01-25,Mau Atendimento
CHRN03545,CUST027953,2024-10-21,Concorrência
CHRN03546,CUST027765,2025-09-07,Concorrência
CHRN03547,CUST001122,2024-09-28,Mau Atendimento
CHRN03548,CUST033170,2025-11-30,Preço
CHRN03549,CUST045186,2025-02-18,Insatisfação Rede
CHRN03550,CUST023495,2024-04-24,Insatisfação Rede
CHRN03551,CUST031682,2025-04-09,Preço
CHRN03552,CUST009743,2023-10-31,Concorrência
CHRN03553,CUST035159,2025-03-26,Mau Atendimento
CHRN03554,CUST038932,2025-06-21,Insatisfação Rede
CHRN03555,CUST034034,2025-12-13,Preço
CHRN03556,CUST033020,2023-08-15,Preço
CHRN03557,CUST019949,2024-01-22,Preço
CHRN03558,CUST044385,2024-10-09,Mau Atendimento
CHRN03559,CUST020529,2025-03-29,Concorrência
CHRN03560,CUST047257,2025-05-11,Mau Atendimento
CHRN03561,CUST040256,2024-01-19,Concorrência
CHRN03562,CUST025352,2023-12-24,Mau Atendimento
CHRN03563,CUST039273,2025-01-17,Mau Atendimento
CHRN03564,CUST025032,2024-09-28,Insatisfação Rede
CHRN03565,CUST001870,2024-06-19,Mau Atendimento
CHRN03566,CUST005153,2024-02-10,Preço
CHRN03567,CUST049784,2023-02-23,Mau Atendimento
CHRN03568,CUST002875,2024-03-12,Preço
CHRN03569,CUST048595,2024-11-20,Concorrência
CHRN03570,CUST015526,2024-11-01,Preço
CHRN03571,CUST022027,2024-09-05,Concorrência
CHRN03572,CUST031566,2023-02-09,Mau Atendimento
CHRN03573,CUST027842,2023-04-05,Insatisfação Rede
CHRN03574,CUST034724,2024-09-16,Preço
CHRN03575,CUST044361,2025-05-15,Mau Atendimento
CHRN03576,CUST028827,2023-06-30,Concorrência
CHRN03577,CUST017684,2024-12-09,Mau Atendimento
CHRN03578,CUST003789,2025-09-01,Preço
CHRN03579,CUST033806,2023-02-22,Mau Atendimento
CHRN03580,CUST040428,2024-11-07,Mau Atendimento
CHRN03581,CUST044083,2025-10-09,Concorrência
CHRN03582,CUST008179,2025-09-21,Insatisfação Rede
CHRN03583,CUST026616,2024-10-19,Preço
CHRN03584,CUST007664,2024-02-08,Insatisfação Rede
CHRN03585,CUST012635,2023-03-01,Preço
CHRN03586,CUST027667,2025-09-16,Preço
CHRN03587,CUST049788,2025-05-12,Mau Atendimento
CHRN03588,CUST042316,2024-03-13,Concorrência
CHRN03589,CUST023172,2023-09-20,Insatisfação Rede
CHRN03590,CUST004714,2023-09-20,Concorrência
CHRN03591,CUST032433,2025-07-04,Preço
CHRN03592,CUST008884,2025-11-09,Mau Atendimento
CHRN03593,CUST046484,2023-10-09,Insatisfação Rede
CHRN03594,CUST032630,2023-11-07,Mau Atendimento
CHRN03595,CUST005786,2024-05-14,Concorrência
CHRN03596,CUST034831,2023-05-15,Preço
CHRN03597,CUST043580,2024-05-19,Preço
CHRN03598,CUST043335,2023-05-20,Mau Atendimento
CHRN03599,CUST006823,2025-06-07,Concorrência
CHRN03600,CUST029950,2025-06-11,Insatisfação Rede
CHRN03601,CUST039951,2023-07-20,Preço
CHRN03602,CUST040948,2023-11-01,Concorrência
CHRN03603,CUST021703,2024-02-17,Concorrência
CHRN03604,CUST029724,2024-02-18,Preço
CHRN03605,CUST018698,2023-03-15,Mau Atendimento
CHRN03606,CUST000933,2024-06-09,Preço
CHRN03607,CUST040475,2025-03-13,Concorrência
CHRN03608,CUST025032,2025-01-28,Preço
CHRN03609,CUST048930,2023-05-15,Insatisfação Rede
CHRN03610,CUST037909,2023-03-29,Preço
CHRN03611,CUST029538,2025-06-05,Mau Atendimento
CHRN03612,CUST027528,2025-10-03,Concorrência
CHRN03613,CUST027350,2023-04-15,Concorrência
CHRN03614,CUST030837,2023-12-27,Mau Atendimento
CHRN03615,CUST024824,2024-09-30,Mau Atendimento
CHRN03616,CUST001515,2023-02-09,Mau Atendimento
CHRN03617,CUST001199,2024-02-06,Preço
CHRN03618,CUST022462,2025-06-10,Concorrência
CHRN03619,CUST022902,2025-09-05,Concorrência
CHRN03620,CUST049006,2024-10-31,Mau Atendimento
CHRN03621,CUST003696,2024-11-27,Insatisfação Rede
CHRN03622,CUST001485,2023-01-25,Insatisfação Rede
CHRN03623,CUST048964,2025-05-09,Insatisfação Rede
CHRN03624,CUST010796,2025-05-29,Insatisfação Rede
CHRN03625,CUST009914,2023-02-03,Insatisfação Rede
CHRN03626,CUST001744,2024-12-03,Preço
CHRN03627,CUST046737,2023-01-05,Mau Atendimento
CHRN03628,CUST019384,2024-06-23,Insatisfação Rede
CHRN03629,CUST017726,2025-05-24,Concorrência
CHRN03630,CUST002146,2024-12-16,Mau Atendimento
CHRN03631,CUST018426,2024-12-29,Preço
CHRN03632,CUST025094,2023-05-16,Mau Atendimento
CHRN03633,CUST046014,2024-07-18,Preço
CHRN03634,CUST025750,2023-01-24,Preço
CHRN03635,CUST003648,2025-08-22,Mau Atendimento
CHRN03636,CUST011200,2023-06-11,Preço
CHRN03637,CUST046684,2025-02-10,Concorrência
CHRN03638,CUST015549,2024-04-19,Preço
CHRN03639,CUST037090,2024-03-06,Mau Atendimento
CHRN03640,CUST049379,2025-01-10,Concorrência
CHRN03641,CUST043609,2024-08-03,Insatisfação Rede
CHRN03642,CUST005477,2024-06-13,Preço
CHRN03643,CUST013873,2025-02-14,Mau Atendimento
CHRN03644,CUST044743,2025-12-31,Preço
CHRN03645,CUST042518,2023-04-22,Insatisfação Rede
CHRN03646,CUST018593,2023-08-31,Preço
CHRN03647,CUST046534,2023-03-13,Preço
CHRN03648,CUST039813,2024-10-03,Concorrência
CHRN03649,CUST003851,2024-12-07,Concorrência
CHRN03650,CUST018041,2024-12-09,Preço
CHRN03651,CUST041376,2023-09-13,Preço
CHRN03652,CUST020228,2024-12-17,Preço
CHRN03653,CUST023624,2023-06-11,Preço
CHRN03654,CUST049208,2024-09-03,Insatisfação Rede
CHRN03655,CUST035244,2025-08-22,Mau Atendimento
CHRN03656,CUST012595,2023-10-16,Concorrência
CHRN03657,CUST034503,2024-08-14,Preço
CHRN03658,CUST020825,2024-07-26,Mau Atendimento
CHRN03659,CUST044998,2023-06-14,Concorrência
CHRN03660,CUST046750,2023-12-26,Concorrência
CHRN03661,CUST017388,2025-05-22,Preço
CHRN03662,CUST008816,2023-08-31,Mau Atendimento
CHRN03663,CUST009059,2024-02-05,Mau Atendimento
CHRN03664,CUST037861,2023-09-06,Preço
CHRN03665,CUST023588,2023-04-20,Mau Atendimento
CHRN03666,CUST009468,2023-05-09,Concorrência
CHRN03667,CUST023245,2025-06-27,Preço
CHRN03668,CUST027242,2024-03-06,Concorrência
CHRN03669,CUST022392,2025-09-28,Mau Atendimento
CHRN03670,CUST049793,2025-11-07,Mau Atendimento
CHRN03671,CUST042775,2025-07-16,Preço
CHRN03672,CUST033627,2023-11-29,Mau Atendimento
CHRN03673,CUST003948,2025-08-17,Insatisfação Rede
CHRN03674,CUST007772,2025-03-24,Preço
CHRN03675,CUST035466,2024-08-22,Concorrência
CHRN03676,CUST032785,2024-12-02,Concorrência
CHRN03677,CUST035401,2025-01-09,Mau Atendimento
CHRN03678,CUST020058,2024-09-12,Mau Atendimento
CHRN03679,CUST002062,2023-08-03,Mau Atendimento
CHRN03680,CUST023513,2025-12-24,Preço
CHRN03681,CUST024315,2024-07-08,Preço
CHRN03682,CUST004984,2024-08-18,Concorrência
CHRN03683,CUST003439,2025-06-10,Concorrência
CHRN03684,CUST043036,2025-04-21,Mau Atendimento
CHRN03685,CUST026271,2024-02-15,Insatisfação Rede
CHRN03686,CUST025480,2025-09-22,Concorrência
CHRN03687,CUST006283,2024-07-14,Concorrência
CHRN03688,CUST004430,2024-05-08,Concorrência
CHRN03689,CUST029347,2024-09-06,Concorrência
CHRN03690,CUST003915,2023-02-17,Preço
CHRN03691,CUST014169,2023-12-19,Preço
CHRN03692,CUST048752,2025-07-22,Concorrência
CHRN03693,CUST017863,2025-04-16,Preço
CHRN03694,CUST047839,2023-08-10,Mau Atendimento
CHRN03695,CUST004725,2024-07-31,Concorrência
CHRN03696,CUST021974,2023-12-05,Insatisfação Rede
CHRN03697,CUST033272,2025-11-04,Preço
CHRN03698,CUST031755,2024-07-15,Insatisfação Rede
CHRN03699,CUST027594,2024-07-16,Mau Atendimento
CHRN03700,CUST022174,2025-12-13,Concorrência
CHRN03701,CUST024389,2023-05-18,Preço
CHRN03702,CUST013010,2024-08-20,Insatisfação Rede
CHRN03703,CUST031301,2025-09-16,Insatisfação Rede
CHRN03704,CUST039548,2025-04-14,Preço
CHRN03705,CUST029931,2024-05-16,Mau Atendimento
CHRN03706,CUST029551,2024-04-08,Mau Atendimento
CHRN03707,CUST046664,2024-02-29,Preço
CHRN03708,CUST041775,2024-02-28,Mau Atendimento
CHRN03709,CUST034818,2023-10-23,Insatisfação Rede
CHRN03710,CUST004320,2024-08-21,Preço
CHRN03711,CUST040284,2023-09-02,Preço
CHRN03712,CUST010281,2024-06-13,Insatisfação Rede
CHRN03713,CUST008840,2025-08-11,Concorrência
CHRN03714,CUST028511,2023-02-11,Preço
CHRN03715,CUST012674,2025-05-10,Preço
CHRN03716,CUST040729,2023-11-24,Preço
CHRN03717,CUST046677,2023-01-31,Concorrência
CHRN03718,CUST021740,2023-06-15,Mau Atendimento
CHRN03719,CUST026723,2025-12-30,Preço
CHRN03720,CUST024616,2024-11-21,Insatisfação Rede
CHRN03721,CUST029075,2024-12-27,Mau Atendimento
CHRN03722,CUST049840,2024-03-05,Mau Atendimento
CHRN03723,CUST015220,2024-05-31,Mau Atendimento
CHRN03724,CUST035649,2023-04-06,Insatisfação Rede
CHRN03725,CUST015066,2025-05-31,Mau Atendimento
CHRN03726,CUST041581,2023-10-24,Concorrência
CHRN03727,CUST046770,2024-11-13,Concorrência
CHRN03728,CUST011775,2024-12-28,Preço
CHRN03729,CUST047711,2025-08-10,Concorrência
CHRN03730,CUST044757,2023-06-14,Insatisfação Rede
CHRN03731,CUST025773,2023-02-25,Preço
CHRN03732,CUST037062,2024-06-09,Mau Atendimento
CHRN03733,CUST024662,2025-02-13,Concorrência
CHRN03734,CUST004959,2025-03-05,Concorrência
CHRN03735,CUST011796,2023-02-15,Preço
CHRN03736,CUST046534,2024-08-04,Concorrência
CHRN03737,CUST035120,2023-10-03,Insatisfação Rede
CHRN03738,CUST003250,2023-11-17,Insatisfação Rede
CHRN03739,CUST022345,2023-11-13,Insatisfação Rede
CHRN03740,CUST047008,2025-08-19,Insatisfação Rede
CHRN03741,CUST033481,2025-04-01,Insatisfação Rede
CHRN03742,CUST035772,2025-09-08,Mau Atendimento
CHRN03743,CUST037289,2025-06-01,Mau Atendimento
CHRN03744,CUST049577,2023-08-31,Insatisfação Rede
CHRN03745,CUST009867,2023-12-22,Insatisfação Rede
CHRN03746,CUST024810,2023-12-30,Mau Atendimento
CHRN03747,CUST009564,2023-01-20,Preço
CHRN03748,CUST025659,2023-10-18,Preço
CHRN03749,CUST033374,2023-12-26,Concorrência
CHRN03750,CUST018023,2023-09-10,Concorrência
CHRN03751,CUST046808,2024-04-20,Preço
CHRN03752,CUST015199,2025-04-19,Preço
CHRN03753,CUST029831,2025-06-19,Preço
CHRN03754,CUST010348,2023-06-14,Mau Atendimento
CHRN03755,CUST028564,2024-03-08,Insatisfação Rede
CHRN03756,CUST049720,2024-09-08,Preço
CHRN03757,CUST039426,2023-11-23,Concorrência
CHRN03758,CUST046961,2024-10-29,Preço
CHRN03759,CUST000069,2023-06-25,Insatisfação Rede
CHRN03760,CUST015655,2023-11-04,Insatisfação Rede
CHRN03761,CUST030230,2025-06-01,Mau Atendimento
CHRN03762,CUST029367,2024-09-19,Insatisfação Rede
CHRN03763,CUST030960,2023-02-14,Insatisfação Rede
CHRN03764,CUST031632,2024-09-18,Preço
CHRN03765,CUST034413,2024-01-06,Mau Atendimento
CHRN03766,CUST028570,2024-04-16,Insatisfação Rede
CHRN03767,CUST049976,2023-05-02,Preço
CHRN03768,CUST007937,2024-01-10,Insatisfação Rede
CHRN03769,CUST006659,2025-11-19,Insatisfação Rede
CHRN03770,CUST001399,2024-08-15,Mau Atendimento
CHRN03771,CUST025958,2023-04-26,Mau Atendimento
CHRN03772,CUST023771,2024-09-26,Preço
CHRN03773,CUST001246,2024-03-05,Mau Atendimento
CHRN03774,CUST010059,2023-05-09,Preço
CHRN03775,CUST001871,2024-06-24,Insatisfação Rede
CHRN03776,CUST046432,2023-12-11,Mau Atendimento
CHRN03777,CUST034228,2023-03-03,Concorrência
CHRN03778,CUST046542,2024-10-08,Insatisfação Rede
CHRN03779,CUST033230,2025-03-24,Preço
CHRN03780,CUST038312,2023-11-01,Mau Atendimento
CHRN03781,CUST016335,2025-09-02,Insatisfação Rede
CHRN03782,CUST004578,2025-02-16,Preço
CHRN03783,CUST040729,2024-03-19,Preço
CHRN03784,CUST019040,2023-02-09,Concorrência
CHRN03785,CUST048259,2025-01-22,Preço
CHRN03786,CUST001397,2023-04-17,Mau Atendimento
CHRN03787,CUST012005,2023-12-08,Mau Atendimento
CHRN03788,CUST034806,2024-04-06,Mau Atendimento
CHRN03789,CUST006916,2024-11-01,Mau Atendimento
CHRN03790,CUST030921,2025-07-17,Insatisfação Rede
CHRN03791,CUST044928,2023-04-27,Concorrência
CHRN03792,CUST012683,2023-04-17,Concorrência
CHRN03793,CUST047731,2025-07-06,Concorrência
CHRN03794,CUST017694,2024-03-23,Mau Atendimento
CHRN03795,CUST031239,2024-10-16,Mau Atendimento
CHRN03796,CUST035302,2024-09-28,Preço
CHRN03797,CUST025459,2025-12-24,Preço
CHRN03798,CUST020698,2023-08-08,Concorrência
CHRN03799,CUST043623,2025-07-28,Preço
CHRN03800,CUST035866,2023-08-24,Concorrência
CHRN03801,CUST005178,2025-07-31,Mau Atendimento
CHRN03802,CUST032315,2025-03-17,Preço
CHRN03803,CUST044690,2023-06-30,Preço
CHRN03804,CUST012046,2023-10-16,Insatisfação Rede
CHRN03805,CUST039521,2024-12-18,Insatisfação Rede
CHRN03806,CUST025750,2024-04-26,Preço
CHRN03807,CUST009090,2025-04-07,Concorrência
CHRN03808,CUST048173,2023-08-11,Insatisfação Rede
CHRN03809,CUST016344,2025-05-02,Insatisfação Rede
CHRN03810,CUST010405,2024-03-07,Concorrência
CHRN03811,CUST025572,2023-11-06,Insatisfação Rede
CHRN03812,CUST007726,2023-08-06,Preço
CHRN03813,CUST023874,2024-03-21,Insatisfação Rede
CHRN03814,CUST025627,2023-10-21,Mau Atendimento
CHRN03815,CUST035538,2023-12-13,Mau Atendimento
CHRN03816,CUST048780,2025-03-07,Preço
CHRN03817,CUST024014,2024-04-13,Concorrência
CHRN03818,CUST008205,2023-11-20,Preço
CHRN03819,CUST025750,2025-08-03,Insatisfação Rede
CHRN03820,CUST017142,2025-05-31,Concorrência
CHRN03821,CUST034306,2024-10-29,Mau Atendimento
CHRN03822,CUST032918,2023-11-17,Concorrência
CHRN03823,CUST032083,2025-03-08,Insatisfação Rede
CHRN03824,CUST023992,2024-07-27,Concorrência
CHRN03825,CUST019396,2024-08-07,Mau Atendimento
CHRN03826,CUST000705,2023-07-11,Insatisfação Rede
CHRN03827,CUST012884,2025-11-12,Concorrência
CHRN03828,CUST033985,2023-12-17,Preço
CHRN03829,CUST008609,2025-06-02,Preço
CHRN03830,CUST004132,2023-11-15,Concorrência
CHRN03831,CUST015585,2025-04-07,Mau Atendimento
CHRN03832,CUST029190,2024-04-13,Mau Atendimento
CHRN03833,CUST041286,2024-02-08,Insatisfação Rede
CHRN03834,CUST017927,2023-06-13,Mau Atendimento
CHRN03835,CUST047038,2023-04-25,Concorrência
CHRN03836,CUST016596,2025-08-21,Preço
CHRN03837,CUST032695,2025-12-27,Concorrência
CHRN03838,CUST039654,2023-09-08,Mau Atendimento
CHRN03839,CUST027863,2024-02-09,Mau Atendimento
CHRN03840,CUST006238,2023-03-31,Insatisfação Rede
CHRN03841,CUST037049,2023-11-29,Preço
CHRN03842,CUST043211,2023-01-17,Insatisfação Rede
CHRN03843,CUST013804,2025-10-24,Insatisfação Rede
CHRN03844,CUST038583,2025-04-04,Mau Atendimento
CHRN03845,CUST002402,2025-04-04,Mau Atendimento
CHRN03846,CUST016493,2025-11-17,Preço
CHRN03847,CUST042247,2025-03-30,Concorrência
CHRN03848,CUST015570,2024-03-14,Concorrência
CHRN03849,CUST004703,2024-02-10,Mau Atendimento
CHRN03850,CUST011990,2023-03-09,Concorrência
CHRN03851,CUST046160,2025-03-17,Concorrência
CHRN03852,CUST005508,2023-02-11,Mau Atendimento
CHRN03853,CUST048466,2025-05-04,Insatisfação Rede
CHRN03854,CUST040921,2024-10-31,Mau Atendimento
CHRN03855,CUST020649,2023-01-01,Insatisfação Rede
CHRN03856,CUST013774,2024-05-26,Preço
CHRN03857,CUST021952,2025-04-03,Preço
CHRN03858,CUST039155,2023-11-15,Concorrência
CHRN03859,CUST043582,2023-09-19,Insatisfação Rede
CHRN03860,CUST009944,2023-05-10,Mau Atendimento
CHRN03861,CUST018077,2023-12-12,Mau Atendimento
CHRN03862,CUST022497,2023-09-22,Insatisfação Rede
CHRN03863,CUST035655,2023-01-13,Insatisfação Rede
CHRN03864,CUST041110,2025-01-15,Insatisfação Rede
CHRN03865,CUST003771,2024-11-12,Insatisfação Rede
CHRN03866,CUST002461,2023-09-29,Concorrência
CHRN03867,CUST031396,2023-10-12,Insatisfação Rede
CHRN03868,CUST036778,2025-04-10,Preço
CHRN03869,CUST045184,2025-02-04,Concorrência
CHRN03870,CUST010115,2024-11-17,Mau Atendimento
CHRN03871,CUST022359,2025-06-21,Insatisfação Rede
CHRN03872,CUST040699,2023-11-27,Concorrência
CHRN03873,CUST013708,2024-07-19,Concorrência
CHRN03874,CUST032845,2025-09-28,Preço
CHRN03875,CUST033753,2025-09-14,Insatisfação Rede
CHRN03876,CUST003349,2023-04-07,Insatisfação Rede
CHRN03877,CUST015639,2025-01-22,Preço
CHRN03878,CUST007110,2024-03-03,Concorrência
CHRN03879,CUST035328,2023-06-24,Concorrência
CHRN03880,CUST032450,2025-10-09,Insatisfação Rede
CHRN03881,CUST042268,2025-02-01,Concorrência
CHRN03882,CUST005635,2025-12-31,Insatisfação Rede
CHRN03883,CUST047818,2024-10-23,Concorrência
CHRN03884,CUST034881,2025-07-05,Mau Atendimento
CHRN03885,CUST032595,2025-12-01,Concorrência
CHRN03886,CUST013081,2023-03-26,Preço
CHRN03887,CUST014612,2024-02-29,Insatisfação Rede
CHRN03888,CUST049489,2024-09-17,Preço
CHRN03889,CUST024914,2025-04-16,Preço
CHRN03890,CUST046875,2023-09-19,Mau Atendimento
CHRN03891,CUST018020,2024-06-22,Insatisfação Rede
CHRN03892,CUST019711,2024-12-30,Insatisfação Rede
CHRN03893,CUST002764,2023-10-08,Concorrência
CHRN03894,CUST018528,2024-10-16,Insatisfação Rede
CHRN03895,CUST030707,2023-05-03,Concorrência
CHRN03896,CUST002948,2025-06-05,Mau Atendimento
CHRN03897,CUST013901,2023-05-01,Concorrência
CHRN03898,CUST024549,2024-12-04,Concorrência
CHRN03899,CUST048028,2023-05-05,Mau Atendimento
CHRN03900,CUST002029,2025-03-31,Concorrência
CHRN03901,CUST046664,2024-06-03,Mau Atendimento
CHRN03902,CUST006710,2024-01-30,Concorrência
CHRN03903,CUST041290,2023-11-05,Concorrência
CHRN03904,CUST042321,2023-10-06,Mau Atendimento
CHRN03905,CUST006022,2024-07-29,Concorrência
CHRN03906,CUST020081,2024-12-19,Preço
CHRN03907,CUST030540,2024-11-14,Preço
CHRN03908,CUST044112,2025-11-18,Insatisfação Rede
CHRN03909,CUST037791,2025-09-22,Preço
CHRN03910,CUST034443,2024-01-15,Mau Atendimento
CHRN03911,CUST044503,2025-05-03,Insatisfação Rede
CHRN03912,CUST002562,2025-04-12,Concorrência
CHRN03913,CUST040155,2024-05-11,Concorrência
CHRN03914,CUST027368,2024-05-10,Insatisfação Rede
CHRN03915,CUST033376,2025-01-20,Preço
CHRN03916,CUST045190,2023-02-05,Preço
CHRN03917,CUST018315,2024-10-21,Preço
CHRN03918,CUST027723,2023-09-13,Mau Atendimento
CHRN03919,CUST013703,2024-02-03,Preço
CHRN03920,CUST007531,2024-05-16,Insatisfação Rede
CHRN03921,CUST012747,2023-03-07,Preço
CHRN03922,CUST044931,2023-08-21,Mau Atendimento
CHRN03923,CUST017470,2024-08-26,Mau Atendimento
CHRN03924,CUST042104,2025-06-11,Mau Atendimento
CHRN03925,CUST028070,2025-04-14,Concorrência
CHRN03926,CUST035772,2025-10-14,Concorrência
CHRN03927,CUST011720,2025-02-05,Insatisfação Rede
CHRN03928,CUST017424,2023-08-10,Concorrência
CHRN03929,CUST001560,2024-09-27,Concorrência
CHRN03930,CUST031215,2024-07-05,Preço
CHRN03931,CUST037963,2023-10-07,Insatisfação Rede
CHRN03932,CUST011424,2024-04-28,Preço
CHRN03933,CUST023490,2023-01-06,Mau Atendimento
CHRN03934,CUST043911,2023-01-10,Insatisfação Rede
CHRN03935,CUST044184,2025-03-04,Insatisfação Rede
CHRN03936,CUST019690,2025-05-08,Insatisfação Rede
CHRN03937,CUST010142,2023-06-11,Concorrência
CHRN03938,CUST019809,2025-05-06,Concorrência
CHRN03939,CUST017513,2025-11-18,Preço
CHRN03940,CUST030118,2025-03-22,Mau Atendimento
CHRN03941,CUST026856,2024-03-27,Insatisfação Rede
CHRN03942,CUST017484,2025-06-17,Preço
CHRN03943,CUST040041,2025-04-19,Preço
CHRN03944,CUST019863,2025-03-05,Preço
CHRN03945,CUST048682,2025-02-26,Preço
CHRN03946,CUST029303,2024-07-01,Mau Atendimento
CHRN03947,CUST016986,2023-05-26,Concorrência
CHRN03948,CUST005289,2023-12-20,Mau Atendimento
CHRN03949,CUST018498,2025-06-05,Preço
CHRN03950,CUST016111,2024-03-21,Insatisfação Rede
CHRN03951,CUST034509,2024-10-04,Preço
CHRN03952,CUST015251,2023-09-17,Concorrência
CHRN03953,CUST007349,2025-03-21,Insatisfação Rede
CHRN03954,CUST038203,2024-12-27,Preço
CHRN03955,CUST047102,2023-07-29,Preço
CHRN03956,CUST001623,2024-03-06,Insatisfação Rede
CHRN03957,CUST022302,2024-03-02,Concorrência
CHRN03958,CUST028511,2025-10-24,Mau Atendimento
CHRN03959,CUST037522,2024-10-22,Preço
CHRN03960,CUST003723,2023-08-24,Mau Atendimento
CHRN03961,CUST040601,2024-06-27,Preço
CHRN03962,CUST042791,2025-07-19,Insatisfação Rede
CHRN03963,CUST020188,2023-01-04,Concorrência
CHRN03964,CUST001711,2024-03-17,Mau Atendimento
CHRN03965,CUST015381,2023-02-12,Mau Atendimento
CHRN03966,CUST001366,2023-07-10,Mau Atendimento
CHRN03967,CUST033445,2024-06-11,Insatisfação Rede
CHRN03968,CUST038442,2023-11-04,Preço
CHRN03969,CUST021992,2023-08-10,Insatisfação Rede
CHRN03970,CUST019863,2025-02-09,Preço
CHRN03971,CUST002192,2025-06-03,Concorrência
CHRN03972,CUST024889,2024-05-12,Mau Atendimento
CHRN03973,CUST043916,2025-10-30,Mau Atendimento
CHRN03974,CUST029197,2025-11-25,Insatisfação Rede
CHRN03975,CUST035733,2023-03-28,Mau Atendimento
CHRN03976,CUST040081,2023-10-19,Preço
CHRN03977,CUST044492,2024-02-22,Mau Atendimento
CHRN03978,CUST012628,2025-11-20,Insatisfação Rede
CHRN03979,CUST021518,2024-03-18,Concorrência
CHRN03980,CUST022816,2025-06-08,Insatisfação Rede
CHRN03981,CUST048632,2024-10-16,Concorrência
CHRN03982,CUST015249,2023-06-09,Preço
CHRN03983,CUST020192,2023-10-31,Insatisfação Rede
CHRN03984,CUST002786,2025-12-30,Mau Atendimento
CHRN03985,CUST011549,2023-01-18,Mau Atendimento
CHRN03986,CUST011090,2025-01-08,Preço
CHRN03987,CUST039045,2023-01-05,Concorrência
CHRN03988,CUST038837,2024-12-22,Insatisfação Rede
CHRN03989,CUST048596,2024-09-23,Preço
CHRN03990,CUST017964,2025-01-27,Insatisfação Rede
CHRN03991,CUST042098,2023-02-28,Concorrência
CHRN03992,CUST000338,2024-09-15,Insatisfação Rede
CHRN03993,CUST016317,2023-04-08,Insatisfação Rede
CHRN03994,CUST024629,2023-04-29,Insatisfação Rede
CHRN03995,CUST006475,2024-10-24,Insatisfação Rede
CHRN03996,CUST005227,2025-06-23,Mau Atendimento
CHRN03997,CUST046430,2023-08-23,Preço
CHRN03998,CUST037042,2023-06-05,Mau Atendimento
CHRN03999,CUST036065,2025-02-15,Concorrência
CHRN04000,CUST048335,2025-08-23,Insatisfação Rede
CHRN04001,CUST001723,2024-06-22,Insatisfação Rede
CHRN04002,CUST019064,2025-01-21,Concorrência
CHRN04003,CUST039651,2025-03-13,Preço
CHRN04004,CUST002406,2024-12-31,Insatisfação Rede
CHRN04005,CUST023834,2023-11-26,Preço
CHRN04006,CUST033492,2025-12-12,Mau Atendimento
CHRN04007,CUST011065,2025-06-29,Mau Atendimento
CHRN04008,CUST031578,2024-08-12,Insatisfação Rede
